DATO,DISTRIKTSTYPE,Bydel,Born,Famtype,Antal,FAMTYP
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,50,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,7,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig mand,2,112
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,5,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,18,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,2,162
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,104,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,1,151
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,34,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,126,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,114,121
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,31,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,2,152
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,13,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,3,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,6,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,15,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,61,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,13,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,2,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig mand,1,112
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,9,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,10,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,2,162
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig kvinde,4,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,2,132
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,153,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,2,141
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,91,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,268,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,266,121
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ikke hjemmeboende børn,4,183
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,71,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,25,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,7,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,6,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,24,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,83,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,1,152
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,16,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig mand,2,112
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,16,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,36,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,4,162
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig kvinde,2,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,2,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,36,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,54,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,376,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,270,121
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ikke hjemmeboende børn,2,183
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,16,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,11,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,2,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,5,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,20,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,12,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,1,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig mand,2,112
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,7,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,2,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,2,132
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,89,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,41,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,122,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,148,121
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ikke hjemmeboende børn,2,183
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,43,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,19,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,6,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,7,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,24,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,60,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,9,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,19,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,13,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,2,162
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,3,172
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig kvinde,2,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,2,132
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,132,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,2,141
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,34,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,215,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,212,121
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,62,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,17,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,4,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,17,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,32,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,72,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,12,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,3,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig mand,2,112
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,27,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,25,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,3,172
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig kvinde,4,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,8,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Par samlevende og samboende,2,162
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,4,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,158,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,2,141
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,85,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,478,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,401,121
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ikke hjemmeboende børn,2,183
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,49,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,24,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,3,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,11,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,28,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,62,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,11,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,5,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,17,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,21,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,4,162
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig kvinde,2,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,169,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,4,141
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,36,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,535,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,596,121
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ikke hjemmeboende børn,1,183
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,70,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,20,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,10,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,41,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,76,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,1,152
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,8,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,4,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig mand,5,112
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,37,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,35,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,6,162
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,3,172
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig kvinde,17,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,15,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Par samlevende og samboende,1,162
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig mand,1,112
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,2,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,4,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,2,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,1,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,1,122
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,131,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,61,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,376,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,379,121
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ikke hjemmeboende børn,1,183
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,46,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,13,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,2,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,14,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,87,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,70,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,12,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig mand,4,112
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,46,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,24,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,4,162
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig mand,1,112
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig kvinde,18,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,4,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,6,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,5,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,2,122
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,78,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,2,141
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,1,151
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,44,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,324,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,217,121
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,58,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,20,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,3,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,13,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,39,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,80,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,12,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,2,172
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig mand,4,112
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,18,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,24,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,2,162
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig kvinde,8,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,4,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,1,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,1,122
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ægtepar og reg. partnere,75,131
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Par samlevende og samboende,21,171
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig mand,281,111
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Enlig kvinde,194,121
20160331,Bydele,Brønshøj-Husum,Familier uden børn,Ikke hjemmeboende børn,2,183
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Ægtepar og reg. partnere,44,132
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,10,162
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Par samlevende og samboende,1,172
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig mand,11,112
20160331,Bydele,Brønshøj-Husum,Familier med 1 barn,Enlig kvinde,57,122
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Ægtepar og reg. partnere,63,132
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Par samlevende og samboende,6,162
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig mand,3,112
20160331,Bydele,Brønshøj-Husum,Familier med 2 børn,Enlig kvinde,19,122
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Ægtepar og reg. partnere,46,132
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Par samlevende og samboende,5,162
20160331,Bydele,Brønshøj-Husum,Familier med 3 børn,Enlig kvinde,17,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,15,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Par samlevende og samboende,1,162
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,7,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,6,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,2,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,2,132
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Par samlevende og samboende,1,162
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Enlig kvinde,1,122
20160331,Bydele,Brønshøj-Husum,Familier med over 3 børn,Ægtepar og reg. partnere,2,132
